sex,age,age_cat,race,juv_fel_count,g_decile_score,juv_misd_count,juv_other_count,c_jail_days,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score,score_text,v_decile_score,v_score_text,priors_count,start,end,event,two_year_recid
Female,30,25 - 45,African-American,0,8,0,0,1,1,M,1,0,8,High,4,Low,15,1,451,0,1
Male,28,25 - 45,Caucasian,0,4,1,0,1,1,M,0,0,4,Low,3,Low,9,0,101,0,0
Male,27,25 - 45,African-American,0,6,0,0,3,0,F,1,0,6,Medium,6,Medium,0,3,20,0,1
Male,36,25 - 45,African-American,0,4,0,0,0,215,F,0,0,4,Low,2,Low,4,0,758,0,0
Male,36,25 - 45,Other,0,2,0,0,2,1,M,0,0,2,Low,2,Low,8,1,288,0,0
Female,25,25 - 45,Caucasian,0,4,0,0,2,1,M,0,0,4,Low,4,Low,0,2,1045,0,0
Male,31,25 - 45,Caucasian,0,5,0,0,1,1,F,1,0,5,Medium,2,Low,5,0,76,1,1
Male,30,25 - 45,Caucasian,0,1,0,0,0,0,M,1,0,1,Low,2,Low,0,0,24,1,1
Male,33,25 - 45,African-American,0,2,0,0,8,9,F,0,0,2,Low,2,Low,4,0,892,0,0
Male,38,25 - 45,Hispanic,0,1,0,0,0,0,M,0,0,1,Low,1,Low,0,0,899,0,0
Male,26,25 - 45,African-American,0,3,0,0,0,0,M,1,0,3,Low,3,Low,1,0,379,1,1
Male,52,Greater than 45,Hispanic,0,3,0,0,7,1,F,1,1,3,Low,1,Low,5,6,438,1,1
Female,22,Less than 25,Caucasian,0,7,0,0,2,1,M,1,0,7,Medium,6,Medium,2,1,80,0,1
Male,50,Greater than 45,Caucasian,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,766,0,0
Male,37,25 - 45,African-American,0,1,0,0,1,1,F,0,0,1,Low,1,Low,4,0,135,0,0
Male,58,Greater than 45,Caucasian,0,1,0,0,1,1,F,1,1,1,Low,1,Low,1,0,639,0,1
Male,34,25 - 45,Caucasian,0,4,0,0,1,1,M,1,0,4,Low,3,Low,3,0,91,1,1
Male,32,25 - 45,Caucasian,0,1,0,0,0,0,F,1,0,1,Low,1,Low,1,0,123,1,1
Male,29,25 - 45,African-American,0,1,0,0,2,1,M,1,0,1,Low,2,Low,0,1,446,1,1
Male,27,25 - 45,African-American,0,1,0,0,1,0,M,0,0,1,Low,2,Low,0,1,936,0,0
Male,39,25 - 45,Caucasian,0,3,0,0,19,21,F,0,0,3,Low,2,Low,5,0,956,0,0
Male,24,Less than 25,African-American,0,3,0,0,1,1,F,0,0,3,Low,4,Low,0,0,539,0,0
Male,38,25 - 45,African-American,1,7,0,0,2,2,M,0,0,7,Medium,6,Medium,8,1,1153,0,0
Male,52,Greater than 45,Caucasian,0,2,0,0,1,23,F,0,0,2,Low,1,Low,7,0,851,0,0
Male,56,Greater than 45,African-American,0,2,0,0,1,27,M,1,0,2,Low,1,Low,3,0,270,1,1
Male,46,Greater than 45,Caucasian,0,6,0,0,36,0,F,1,0,6,Medium,7,Medium,7,36,341,1,1
Male,38,25 - 45,Caucasian,0,1,0,0,3,11,F,1,0,1,Low,2,Low,5,0,46,1,1
Male,47,Greater than 45,Caucasian,0,5,0,0,63,0,M,0,0,5,Medium,1,Low,3,63,1082,0,0
Male,32,25 - 45,Caucasian,0,1,0,0,1,7,F,0,0,1,Low,2,Low,0,0,1081,0,0
Male,34,25 - 45,African-American,0,7,1,0,1,1,M,0,0,7,Medium,3,Low,27,0,1091,0,0
Male,42,25 - 45,African-American,0,6,0,0,3,1,F,0,0,6,Medium,6,Medium,5,2,310,0,0
Female,35,25 - 45,African-American,0,1,0,0,2,1,M,1,0,1,Low,1,Low,0,1,552,1,1
Male,20,Less than 25,Caucasian,0,10,0,0,7,1,F,1,0,10,High,10,High,0,6,313,1,1
Female,32,25 - 45,Caucasian,0,10,0,0,33,1,F,1,0,10,High,4,Low,2,32,55,0,1
Male,21,Less than 25,Caucasian,0,5,0,1,1,1,M,0,0,5,Medium,7,Medium,0,0,1088,0,0
Male,24,Less than 25,African-American,0,2,0,0,1,0,M,1,0,2,Low,3,Low,0,1,494,1,1
Male,24,Less than 25,African-American,0,9,0,0,124,1,M,1,0,9,High,9,High,1,0,7,1,1
Male,55,Greater than 45,Hispanic,0,1,0,0,28,32,F,0,0,1,Low,1,Low,2,0,1025,0,0
Male,26,25 - 45,African-American,0,3,0,0,1,1,M,1,0,3,Low,4,Low,0,0,95,0,1
Male,52,Greater than 45,Caucasian,0,2,0,0,39,0,F,0,0,2,Low,1,Low,8,39,937,0,0
Male,27,25 - 45,African-American,0,2,0,0,2,1,M,0,0,2,Low,4,Low,1,1,965,0,0
Female,27,25 - 45,Caucasian,0,5,0,0,1,0,M,0,0,5,Medium,3,Low,0,1,825,0,0
Male,56,Greater than 45,Caucasian,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,759,0,0
Male,52,Greater than 45,Caucasian,0,9,0,0,11,5,F,1,0,9,High,4,Low,16,7,14,1,1
Male,37,25 - 45,African-American,0,1,0,0,1,1,F,1,0,1,Low,1,Low,3,0,367,1,1
Male,45,Greater than 45,African-American,0,1,0,0,0,6,M,0,0,1,Low,1,Low,0,0,995,0,0
Male,23,Less than 25,African-American,0,2,0,0,39,39,M,0,0,2,Low,4,Low,1,0,455,0,0
Female,36,25 - 45,Caucasian,0,6,0,0,27,27,F,1,0,6,Medium,7,Medium,3,0,327,0,1
Female,29,25 - 45,African-American,0,2,0,0,1,3,F,0,0,2,Low,2,Low,0,0,837,0,0
Male,21,Less than 25,Hispanic,0,3,0,0,1,5,F,0,0,3,Low,6,Medium,0,0,272,0,0
Male,20,Less than 25,Other,0,2,2,1,1,1,M,1,0,2,Low,4,Low,3,0,68,1,1
Male,69,Greater than 45,African-American,0,6,0,0,0,315,F,0,0,6,Medium,1,Low,3,0,947,0,0
Male,27,25 - 45,African-American,0,8,1,0,5,1,F,0,0,8,High,6,Medium,11,4,151,0,0
Male,28,25 - 45,African-American,1,8,0,1,0,1,F,1,0,8,High,6,Medium,11,0,447,1,1
Male,38,25 - 45,African-American,0,1,0,0,1,1,M,1,0,1,Low,1,Low,4,0,739,1,0
Male,30,25 - 45,Other,0,1,0,0,1,1,F,0,0,1,Low,2,Low,0,0,1136,0,0
Female,19,Less than 25,African-American,0,9,0,0,434,1,F,1,1,9,High,7,Medium,1,0,15,1,1
Female,37,25 - 45,Caucasian,0,1,0,0,1,1,F,0,0,1,Low,1,Low,1,0,932,0,0
Male,34,25 - 45,African-American,0,1,0,0,2,1,M,1,1,1,Low,1,Low,0,1,67,1,1
Male,37,25 - 45,Caucasian,0,8,0,0,70,1,F,1,0,8,High,6,Medium,7,69,112,1,1
Male,21,Less than 25,African-American,0,8,0,1,1,1,F,0,0,8,High,7,Medium,1,0,780,0,0
Male,21,Less than 25,African-American,0,9,0,0,7,1,F,1,0,9,High,8,High,0,6,246,1,1
Female,38,25 - 45,Caucasian,0,4,0,0,1,1,F,0,0,4,Low,2,Low,3,0,645,0,0
Male,47,Greater than 45,African-American,0,4,0,0,1,1,M,0,0,4,Low,5,Medium,1,1,764,0,0
Male,56,Greater than 45,Caucasian,0,2,0,0,191,1,F,0,0,2,Low,2,Low,3,190,1118,0,0
Male,27,25 - 45,African-American,0,7,0,0,246,1,F,1,0,7,Medium,7,Medium,2,580,324,0,1
Male,23,Less than 25,African-American,0,8,0,0,1,1,M,0,0,8,High,8,High,0,0,600,0,0
Male,57,Greater than 45,Caucasian,0,1,0,0,2,2,F,0,0,1,Low,1,Low,0,0,988,0,0
Male,25,25 - 45,African-American,0,7,1,0,13,6,F,0,0,7,Medium,4,Low,9,0,792,0,0
Female,23,Less than 25,African-American,0,10,0,0,116,20,F,1,1,10,High,9,High,2,0,16,0,1
Male,32,25 - 45,African-American,0,10,0,0,2,1,F,1,0,10,High,5,Medium,8,2,57,1,1
Female,36,25 - 45,African-American,0,5,0,0,1,2,M,0,0,5,Medium,3,Low,2,0,896,0,0
Male,41,25 - 45,African-American,0,5,0,0,1,1006,M,0,0,5,Medium,6,Medium,5,0,784,0,0
Male,31,25 - 45,Hispanic,0,3,0,0,50,69,F,0,0,3,Low,2,Low,2,0,1059,0,0
Female,39,25 - 45,Other,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,1043,0,0
Male,21,Less than 25,African-American,0,6,0,0,2,1,F,1,1,6,Medium,6,Medium,1,1,68,0,1
Male,43,25 - 45,Caucasian,0,4,0,0,62,435,F,1,0,4,Low,6,Medium,8,0,35,1,1
Male,31,25 - 45,African-American,0,4,0,0,2,1,M,0,0,4,Low,6,Medium,2,1,356,0,0
Male,37,25 - 45,Caucasian,0,1,0,0,1,2,M,0,0,1,Low,2,Low,0,0,1152,0,0
Male,27,25 - 45,African-American,0,2,0,0,2,1,F,0,0,2,Low,4,Low,0,1,1149,0,0
Male,22,Less than 25,African-American,0,4,0,0,16,23,F,1,0,4,Low,4,Low,2,0,550,1,1
Male,59,Greater than 45,Caucasian,0,1,0,0,19,19,F,0,0,1,Low,1,Low,2,0,861,0,0
Female,33,25 - 45,African-American,0,9,0,0,29,1,F,1,0,9,High,7,Medium,0,28,233,0,1
Male,39,25 - 45,Caucasian,0,10,0,0,194,216,F,0,0,10,High,10,High,21,0,583,0,0
Female,43,25 - 45,African-American,0,3,0,0,2,1,F,0,0,3,Low,1,Low,2,1,173,0,0
Male,25,25 - 45,Caucasian,0,4,0,0,102,1,F,1,0,4,Low,5,Medium,5,101,165,0,1
Male,36,25 - 45,African-American,3,10,0,2,83,159,M,1,0,10,High,6,Medium,19,0,89,1,1
Male,23,Less than 25,African-American,0,5,0,0,4,1,F,1,0,5,Medium,5,Medium,3,3,136,1,1
Female,43,25 - 45,Caucasian,0,2,0,0,1,10,M,1,1,2,Low,1,Low,3,0,9,1,1
Male,56,Greater than 45,Caucasian,0,1,0,0,20,24,M,1,0,1,Low,1,Low,9,0,103,1,1
Female,20,Less than 25,African-American,0,8,0,0,4,1,F,1,0,8,High,6,Medium,1,3,303,1,1
Male,50,Greater than 45,African-American,0,5,0,0,1,6,M,1,0,5,Medium,1,Low,2,0,113,0,1
Male,24,Less than 25,Other,0,8,0,0,3,49,M,1,0,8,High,4,Low,2,0,290,1,1
Female,54,Greater than 45,Caucasian,0,2,0,0,3,4,M,0,0,2,Low,1,Low,1,0,1065,0,0
Male,20,Less than 25,African-American,0,10,0,0,2,1,F,1,0,10,High,8,High,1,1,90,0,1
Male,36,25 - 45,Other,0,4,0,0,46,1,M,1,1,4,Low,3,Low,3,45,215,1,1
Female,36,25 - 45,African-American,0,6,0,0,0,1,F,1,0,6,Medium,4,Low,3,0,11,1,1
Male,56,Greater than 45,African-American,0,4,0,0,2,1,M,0,0,4,Low,1,Low,0,1,1063,0,0
Male,25,25 - 45,African-American,0,9,0,0,1,53,M,1,0,9,High,8,High,28,0,5,1,1
Male,25,25 - 45,African-American,1,9,0,0,1,1,F,1,0,9,High,7,Medium,2,0,498,0,0
Female,42,25 - 45,Caucasian,0,3,0,0,21,1,F,1,0,3,Low,1,Low,1,20,150,1,1
Male,34,25 - 45,African-American,0,10,2,0,0,80,M,1,1,10,High,9,High,9,0,33,1,1
Male,48,Greater than 45,African-American,0,6,0,0,1,1,F,0,0,6,Medium,3,Low,4,0,494,0,0
Male,34,25 - 45,African-American,1,10,0,0,6,1,M,1,1,10,High,10,High,21,5,104,1,1
Male,28,25 - 45,Caucasian,0,2,0,0,1,1,F,0,0,2,Low,2,Low,0,0,1083,0,0
Male,32,25 - 45,Caucasian,0,3,0,0,1,1,F,0,0,3,Low,2,Low,1,0,605,0,0
Female,31,25 - 45,Caucasian,0,1,0,0,2,1,F,0,0,1,Low,1,Low,2,1,752,0,0
Female,24,Less than 25,African-American,0,9,0,0,6,1,F,1,0,9,High,8,High,4,5,24,1,1
Female,25,25 - 45,Caucasian,0,4,0,0,0,1,F,1,0,4,Low,4,Low,0,0,238,1,1
Female,32,25 - 45,Caucasian,0,2,0,1,0,1,F,0,0,2,Low,1,Low,4,0,806,0,0
Male,37,25 - 45,African-American,0,9,0,0,36,0,F,1,0,9,High,5,Medium,20,0,165,1,1
Male,24,Less than 25,African-American,0,3,0,0,2,1,F,1,0,3,Low,4,Low,1,1,2,1,1
Male,48,Greater than 45,African-American,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,1,748,0,0
Male,25,25 - 45,African-American,1,9,2,0,50,20,F,1,1,9,High,9,High,9,0,43,1,1
Male,35,25 - 45,African-American,0,2,0,0,0,0,F,0,0,2,Low,1,Low,1,0,837,0,0
Male,21,Less than 25,African-American,0,4,0,0,1,1,F,1,0,4,Low,6,Medium,1,0,53,1,1
Female,21,Less than 25,African-American,0,10,0,0,33,1,F,1,0,10,High,9,High,0,32,160,0,1
Female,27,25 - 45,Caucasian,0,2,0,0,2,1,F,1,0,2,Low,2,Low,0,1,119,1,1
Male,22,Less than 25,African-American,0,2,0,0,1,1,F,0,0,2,Low,4,Low,0,0,737,0,0
Male,28,25 - 45,African-American,0,5,0,0,0,1,F,0,0,5,Medium,5,Medium,4,0,558,0,0
Male,26,25 - 45,African-American,0,2,0,0,1,1,M,0,0,2,Low,3,Low,0,0,1058,0,0
Male,23,Less than 25,Other,0,2,0,0,1,1,M,1,0,2,Low,3,Low,0,0,21,1,1
Male,34,25 - 45,Caucasian,0,2,0,0,1,1,F,0,0,2,Low,1,Low,0,0,1086,0,0
Male,22,Less than 25,African-American,0,9,0,0,34,1,F,0,0,9,High,9,High,3,33,726,0,0
Male,30,25 - 45,Other,0,5,0,0,62,1,F,1,0,5,Medium,4,Low,5,61,177,1,1
Male,44,25 - 45,Caucasian,0,2,0,0,7,0,F,0,0,2,Low,1,Low,5,7,760,0,0
Male,57,Greater than 45,Caucasian,0,2,0,0,17,1,F,0,0,2,Low,1,Low,1,16,858,0,0
Male,22,Less than 25,African-American,0,8,0,1,5,1,F,1,0,8,High,9,High,0,4,50,1,1
Male,34,25 - 45,African-American,0,3,0,0,0,1,F,0,0,3,Low,4,Low,0,0,1120,0,0
Male,24,Less than 25,African-American,0,8,0,0,68,1,F,1,0,8,High,7,Medium,7,67,227,0,1
Male,20,Less than 25,Caucasian,0,4,0,0,1,1,F,0,0,4,Low,7,Medium,0,0,959,0,0
Male,35,25 - 45,Caucasian,0,9,0,0,1,50,F,0,0,9,High,5,Medium,2,0,71,0,0
Male,53,Greater than 45,Hispanic,0,1,0,0,2,8,M,1,0,1,Low,1,Low,1,0,102,0,1
Male,60,Greater than 45,African-American,0,3,0,0,1,13,F,0,0,3,Low,1,Low,13,0,1037,0,0
Female,22,Less than 25,African-American,0,5,0,0,1,1,F,0,0,5,Medium,7,Medium,2,0,770,0,0
Male,43,25 - 45,Hispanic,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,1117,0,0
Male,72,Greater than 45,Caucasian,0,4,0,0,0,2,F,0,0,4,Low,1,Low,7,0,921,0,0
Male,33,25 - 45,African-American,0,5,0,0,4,1,F,1,0,5,Medium,2,Low,3,3,17,1,1
Male,24,Less than 25,African-American,0,4,0,0,0,2,F,1,0,4,Low,4,Low,1,0,282,1,1
Male,60,Greater than 45,African-American,0,1,0,0,218,1,F,0,0,1,Low,1,Low,0,217,880,0,0
Male,24,Less than 25,Caucasian,0,5,0,0,7,1,F,1,0,5,Medium,4,Low,3,6,417,1,1
Male,43,25 - 45,Other,0,2,0,0,0,1,M,0,0,2,Low,1,Low,2,0,1186,0,0
Male,30,25 - 45,African-American,0,4,0,0,2,5,M,0,0,4,Low,6,Medium,1,0,1017,0,0
Female,43,25 - 45,Caucasian,0,6,0,0,30,1,M,0,0,6,Medium,1,Low,0,29,880,0,0
Male,48,Greater than 45,Hispanic,0,1,0,0,6,9,M,0,0,1,Low,1,Low,1,0,1131,0,0
Male,54,Greater than 45,Other,0,1,0,0,0,1,M,0,0,1,Low,1,Low,0,0,1145,0,0
Male,45,Greater than 45,African-American,0,1,0,0,2,1,M,0,0,1,Low,1,Low,1,1,950,0,0
Male,36,25 - 45,Other,0,4,0,0,4,1,F,0,0,4,Low,2,Low,0,3,1109,0,0
Male,31,25 - 45,Caucasian,0,1,0,0,0,1,M,1,0,1,Low,1,Low,1,0,922,1,0
Male,40,25 - 45,African-American,0,1,0,0,2,1,M,0,0,1,Low,1,Low,0,1,1072,0,0
Male,50,Greater than 45,Caucasian,0,1,0,0,2,4,F,0,0,1,Low,1,Low,1,0,823,0,0
Female,26,25 - 45,Other,0,6,0,0,1,1349,M,0,0,6,Medium,4,Low,1,0,870,0,0
Male,41,25 - 45,African-American,0,4,0,0,1,0,F,0,0,4,Low,1,Low,7,1,940,0,0
Male,34,25 - 45,Caucasian,0,6,0,1,0,2,F,1,0,6,Medium,5,Medium,5,0,35,1,1
Female,28,25 - 45,Caucasian,0,6,0,0,2,1,F,0,0,6,Medium,3,Low,0,1,88,0,0
Male,30,25 - 45,African-American,0,1,0,0,48,48,F,0,0,1,Low,2,Low,1,0,807,0,0
Male,23,Less than 25,Caucasian,0,9,0,2,0,0,F,1,0,9,High,9,High,2,0,292,1,1
Female,37,25 - 45,Hispanic,0,1,0,0,1,2,M,1,0,1,Low,1,Low,0,0,292,1,1
Male,35,25 - 45,Hispanic,0,2,0,0,0,2,M,0,0,2,Low,1,Low,5,0,1178,0,0
Male,21,Less than 25,Caucasian,0,6,0,1,49,1,F,1,0,6,Medium,7,Medium,1,48,376,1,1
Male,45,Greater than 45,African-American,0,9,0,0,62,70,F,0,0,9,High,8,High,1,0,779,0,0
Female,22,Less than 25,African-American,0,8,1,0,35,1,M,1,0,8,High,8,High,2,34,48,1,1
Male,29,25 - 45,African-American,0,8,0,0,36,1,F,1,0,8,High,4,Low,6,35,39,1,1
Female,30,25 - 45,African-American,0,2,0,0,1,2,M,0,0,2,Low,2,Low,0,0,879,0,0
Male,45,Greater than 45,Caucasian,0,3,0,0,93,1,M,1,1,3,Low,2,Low,3,92,186,1,1
Female,24,Less than 25,African-American,0,4,0,0,1,1,F,0,0,4,Low,4,Low,2,0,536,0,0
Male,31,25 - 45,Caucasian,0,8,0,0,29,0,F,1,0,8,High,8,High,4,29,64,0,1
Male,56,Greater than 45,Caucasian,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,863,0,0
Female,44,25 - 45,Hispanic,0,3,0,0,0,86,F,1,0,3,Low,1,Low,4,0,35,1,1
Male,24,Less than 25,African-American,0,10,4,0,180,1,F,1,1,10,High,10,High,14,179,408,1,1
Male,38,25 - 45,African-American,0,6,0,0,18,1,F,0,0,6,Medium,2,Low,11,17,972,0,0
Male,51,Greater than 45,African-American,0,9,0,0,35,1,F,1,0,9,High,2,Low,22,34,272,1,1
Male,22,Less than 25,Caucasian,0,3,0,0,1,1,F,0,0,3,Low,5,Medium,0,0,1086,0,0
Male,28,25 - 45,African-American,0,8,0,0,1,1,M,0,0,8,High,6,Medium,5,0,903,0,0
Male,47,Greater than 45,African-American,0,8,0,1,212,1,F,1,0,8,High,3,Low,19,211,503,1,1
Male,51,Greater than 45,African-American,0,4,0,0,30,1,M,1,0,4,Low,1,Low,0,29,73,1,1
Male,25,25 - 45,Caucasian,0,3,0,0,42,0,M,0,0,3,Low,4,Low,1,42,60,0,0
Male,53,Greater than 45,Hispanic,0,1,0,0,1,1,F,0,0,1,Low,1,Low,1,0,68,0,0
Male,30,25 - 45,African-American,0,1,0,0,2,1,F,0,0,1,Low,1,Low,0,1,885,0,0
Male,33,25 - 45,Caucasian,0,6,0,0,0,0,F,1,1,6,Medium,3,Low,0,0,329,1,1
Male,35,25 - 45,African-American,0,4,0,0,225,1,F,1,1,4,Low,3,Low,5,224,481,1,1
Female,33,25 - 45,African-American,0,2,0,0,2,1,F,0,0,2,Low,2,Low,0,1,826,0,0
Male,65,Greater than 45,African-American,0,10,0,0,0,2231,F,0,0,10,High,4,Low,11,0,1094,0,0
Male,59,Greater than 45,Other,0,1,0,0,1,25,M,0,0,1,Low,1,Low,1,0,918,0,0
Female,37,25 - 45,African-American,0,5,0,0,0,1,M,0,0,5,Medium,3,Low,4,0,813,0,0
Female,33,25 - 45,Caucasian,0,7,0,0,85,1,F,0,0,7,Medium,5,Medium,1,84,931,0,0
Male,27,25 - 45,African-American,0,7,0,0,132,1,F,1,0,7,Medium,7,Medium,2,131,712,1,1
Female,29,25 - 45,African-American,0,7,0,0,15,1,F,1,0,7,Medium,5,Medium,9,14,465,1,1
Male,26,25 - 45,Native American,0,8,0,0,242,150,F,1,1,8,High,5,Medium,11,0,64,0,1
Male,24,Less than 25,African-American,0,10,0,3,44,1,F,1,1,10,High,9,High,3,43,272,1,1
Male,43,25 - 45,African-American,0,9,0,0,1,1,F,0,0,9,High,5,Medium,5,0,1094,0,0
Male,37,25 - 45,African-American,0,7,0,0,1,1,M,1,1,7,Medium,3,Low,11,0,110,0,1
Male,53,Greater than 45,African-American,0,7,0,0,91,1,F,0,0,7,Medium,6,Medium,13,90,1093,0,0
Male,43,25 - 45,African-American,0,1,0,0,38,39,F,1,0,1,Low,1,Low,4,0,1045,1,0
Male,26,25 - 45,African-American,0,8,0,0,1,0,F,1,0,8,High,5,Medium,4,1,139,1,1
Female,30,25 - 45,Caucasian,0,3,0,0,0,27,M,0,0,3,Low,2,Low,1,0,934,0,0
Male,27,25 - 45,African-American,0,7,0,0,2,0,F,1,0,7,Medium,6,Medium,6,2,30,0,1
Male,39,25 - 45,Caucasian,0,5,0,0,1,1,F,1,0,5,Medium,3,Low,9,0,90,1,1
Male,37,25 - 45,Caucasian,0,4,0,0,0,0,M,1,1,4,Low,3,Low,4,0,211,1,1
Male,22,Less than 25,Caucasian,0,10,0,0,11,1,M,1,0,10,High,6,Medium,3,11,223,0,1
Male,25,25 - 45,Caucasian,0,6,0,0,2,1,F,0,0,6,Medium,4,Low,0,1,902,0,0
Male,26,25 - 45,Hispanic,0,5,0,0,1,0,F,0,0,5,Medium,3,Low,1,1,945,0,0
Female,28,25 - 45,Caucasian,0,6,0,0,1,2,M,0,0,6,Medium,2,Low,0,0,1159,0,0
Male,25,25 - 45,African-American,0,5,0,0,2,1,M,1,0,5,Medium,3,Low,0,1,213,1,1
Male,58,Greater than 45,Caucasian,0,1,0,0,3,1,F,0,0,1,Low,1,Low,1,2,388,0,0
Female,29,25 - 45,Caucasian,0,5,0,0,2,2,M,1,0,5,Medium,3,Low,1,0,7,0,1
Male,33,25 - 45,African-American,0,5,0,0,3,0,F,0,0,5,Medium,3,Low,8,3,819,0,0
Male,38,25 - 45,African-American,0,1,0,0,1,1,F,0,0,1,Low,1,Low,0,0,803,0,0
Male,38,25 - 45,Caucasian,0,3,0,0,19,21,F,0,0,3,Low,2,Low,2,0,814,0,0
Male,59,Greater than 45,African-American,0,6,0,0,69,1,F,1,0,6,Medium,6,Medium,22,68,84,0,1
Male,29,25 - 45,Other,0,5,0,0,1,1,M,1,0,5,Medium,4,Low,4,0,202,1,1
Male,57,Greater than 45,African-American,0,5,0,0,0,90,F,0,0,5,Medium,5,Medium,9,0,759,0,0
Male,53,Greater than 45,Caucasian,0,2,0,0,4,1,M,1,0,2,Low,2,Low,0,3,264,1,1
Male,33,25 - 45,African-American,0,8,0,0,1,1,F,1,1,8,High,7,Medium,2,0,241,0,1
Male,58,Greater than 45,Caucasian,0,1,0,0,1,2,M,0,0,1,Low,1,Low,1,0,802,0,0
Male,51,Greater than 45,Caucasian,0,1,0,0,0,1,M,0,0,1,Low,1,Low,1,0,930,0,0
Male,25,25 - 45,African-American,0,9,0,2,321,502,F,1,0,9,High,8,High,11,0,126,1,1
Male,53,Greater than 45,Caucasian,0,4,0,0,41,1,F,0,0,4,Low,2,Low,2,40,1085,0,0
Male,32,25 - 45,Caucasian,0,6,0,0,18,1,M,1,0,6,Medium,8,High,0,17,284,1,1
Male,35,25 - 45,African-American,0,8,0,0,11,1,F,1,1,8,High,6,Medium,6,10,24,1,1
Male,39,25 - 45,Caucasian,0,1,0,0,1,1,F,0,0,1,Low,1,Low,1,0,914,0,0
Male,36,25 - 45,Hispanic,0,9,0,0,14,14,M,0,0,9,High,4,Low,1,0,1134,0,0
Female,42,25 - 45,Caucasian,0,4,0,0,6,1,M,1,0,4,Low,1,Low,5,5,631,1,1
Male,37,25 - 45,African-American,0,2,0,0,1,1,M,0,0,2,Low,2,Low,0,0,1126,0,0
Male,39,25 - 45,Caucasian,0,1,0,0,3,1,F,0,0,1,Low,1,Low,0,2,1054,0,0
Female,52,Greater than 45,Caucasian,0,1,0,0,0,25,M,0,0,1,Low,1,Low,3,0,857,0,0
Male,60,Greater than 45,Other,0,1,0,0,1,1,M,0,0,1,Low,1,Low,1,0,768,0,0
Male,37,25 - 45,Hispanic,0,1,0,0,1,1,M,1,0,1,Low,1,Low,2,0,850,1,0
Male,42,25 - 45,Caucasian,0,1,0,0,18,1,F,1,0,1,Low,2,Low,4,17,231,1,1
Male,44,25 - 45,Hispanic,0,1,0,0,0,,M,1,1,1,Low,1,Low,0,0,286,0,1
Male,23,Less than 25,African-American,0,6,0,0,1,0,F,1,1,6,Medium,7,Medium,6,1,62,1,1
Female,42,25 - 45,African-American,0,1,0,0,1,1,M,1,0,1,Low,1,Low,0,0,180,1,1
Female,28,25 - 45,Caucasian,0,3,0,0,36,36,F,0,0,3,Low,2,Low,2,0,899,0,0
Male,28,25 - 45,African-American,0,4,0,0,0,1,F,0,0,4,Low,4,Low,5,0,968,0,0
Male,38,25 - 45,Caucasian,0,5,0,0,1,1,F,0,0,5,Medium,3,Low,12,0,1064,0,0
Female,43,25 - 45,African-American,0,2,0,0,2,1,F,1,0,2,Low,1,Low,2,1,24,1,1
Male,42,25 - 45,African-American,0,5,0,0,1,1,F,0,0,5,Medium,5,Medium,0,0,895,0,0
Female,25,25 - 45,Caucasian,0,3,0,0,1,1,M,0,0,3,Low,3,Low,0,0,806,0,0
Male,32,25 - 45,African-American,0,9,0,0,37,0,F,1,1,9,High,9,High,7,37,154,1,1
Male,21,Less than 25,African-American,0,6,0,0,0,1,F,1,0,6,Medium,7,Medium,0,0,192,1,1
Female,35,25 - 45,Caucasian,0,5,0,0,29,30,M,0,0,5,Medium,2,Low,1,0,905,0,0
Male,37,25 - 45,Caucasian,0,5,0,0,127,1,F,0,0,5,Medium,3,Low,0,126,1137,0,0
Female,33,25 - 45,African-American,0,2,0,0,0,0,F,0,0,2,Low,1,Low,2,0,892,0,0
Female,51,Greater than 45,Caucasian,0,3,0,0,8,11,F,0,0,3,Low,1,Low,4,0,52,0,0
Male,39,25 - 45,Caucasian,0,4,0,0,3,1,F,1,0,4,Low,2,Low,3,2,928,1,0
Male,35,25 - 45,Hispanic,0,6,0,0,2,1,M,1,1,6,Medium,6,Medium,5,1,306,1,1
Male,40,25 - 45,African-American,0,7,0,0,13,1,F,0,0,7,Medium,8,High,3,12,1048,0,0
Male,32,25 - 45,African-American,0,8,0,0,0,0,F,1,0,8,High,2,Low,17,0,402,1,1
Male,18,Less than 25,Caucasian,5,8,0,0,1,32,F,1,0,8,High,8,High,4,0,85,0,1
Male,32,25 - 45,Caucasian,0,6,0,0,0,1,F,1,0,6,Medium,2,Low,3,0,424,0,1
Male,37,25 - 45,Other,0,1,0,0,1,1,M,0,0,1,Low,1,Low,0,0,858,0,0
Male,32,25 - 45,African-American,0,6,0,0,1,1,F,1,0,6,Medium,2,Low,10,0,106,1,1
Male,47,Greater than 45,Caucasian,0,3,0,0,0,0,M,1,1,3,Low,2,Low,5,0,76,1,1
Female,23,Less than 25,Caucasian,0,7,0,0,1,1,M,0,0,7,Medium,5,Medium,0,0,1173,0,0
Male,63,Greater than 45,Caucasian,0,4,0,0,2,0,F,1,1,4,Low,1,Low,10,2,70,0,1
